��������,��������,¥��ID,¥���ǳ�,¥���Ա�,��������,����ʱ��,ת����,������,������,������ID,�������ǳ�,�������Ա�,��������,����ʱ��,��������
 , , , , , , , , , ,6258688400,章仗璋,m,2022/07/13,20:42:50,小伙子有心了
 , , , , , , , , , ,2793237417,kkkkkkkkkkkkkkkkkkkkkkkkkkkkx,f,2022/07/13,21:10:47,
 , , , , , , , , , ,5506309607,朝思慕想的琴,m,2022/07/13,20:53:24,有爱之人
 , , , , , , , , , ,2976262552,风中的蔷薇_静静,f,2022/07/13,22:02:40,
 , , , , , , , , , ,6072829876,时光如沙00,f,2022/07/13,20:56:24,
 , , , , , , , , , ,5127077858,璀璨的阳光53791,f,2022/07/13,20:08:56,交回去有什么用，父母也不在了
 , , , , , , , , , ,6482326325,yr雨中看雪520,f,2022/07/13,20:13:52,。。。
 , , , , , , , , , ,3320678505,bjtmkjh,f,2022/07/13,20:07:16,
https://m.weibo.cn/detail/4790838418477278,【别错过！#直播超级月亮#】今年最大的超级月亮来了！全国各地都可观赏。此刻，来@央视新闻 看直播，带你去故宫、长城、珠峰、海上、草原，一起欣赏今年最圆满的超级月亮，一起圆圆满满！拿起手机拍下今晚的超级月亮，带话题#我拍了拍月亮#发微博，一起分享#今年最圆满的月亮#！ 央视新闻的微博直播 ,2656274875,央视新闻,m,2022/07/13,18:32:31,13370,114670,68489, , , , , , 
 , , , , , , , , , ,3296569781,风云梦远,m,2022/07/13,19:51:53,“超级月亮”在每14个月里有连续2-4次，并不少见。但这次是本年最大满月，如果天气晴好还是值得观赏；只是今夜月亮高度相对较低，月出较晚。无论天涯何处，祝愿都能共此婵娟。
 , , , , , , , , , ,7393004293,夏生晚风,f,2022/07/13,19:05:42,许愿全国人民顺顺利利健健康康
 , , , , , , , , , ,6120741216,头脑空空x,f,2022/07/13,18:34:05,天还没黑怎么办
 , , , , , , , , , ,2074790713,都给我虎起来,f,2022/07/13,19:00:26,好的，凌晨2点38分起来上个洗手间
 , , , , , , , , , ,6429328885,十八楼下买秋裤,f,2022/07/13,20:56:53,祝家人健健康康的 平平安安的
 , , , , , , , , , ,7612178583,小星星狮子座,f,2022/07/13,19:53:39,恭王府的月亮
 , , , , , , , , , ,7301410490,茶卜朵德乐,f,2022/07/13,19:12:57,顺利平安
 , , , , , , , , , ,5670935021,DIAMOND0837,f,2022/07/13,19:20:26,顺利上岸！
 , , , , , , , , , ,7526854611,囍·多多0905,f,2022/07/13,19:05:00,快来看超级月亮@珞珈山的樱花Sunny
 , , , , , , , , , ,6567712258,青倾karry余生凯,f,2022/07/13,22:53:36,希望我担心的事情都是我想多了
 , , , , , , , , , ,5655978680,澩默默,f,2022/07/13,22:00:39,家人平平安安健健康康
 , , , , , , , , , ,6873433943,XHIZ,f,2022/07/13,19:47:54,我没有看到、天已经黑了
 , , , , , , , , , ,5941017176,大雄是只熊啊,m,2022/07/13,18:35:50,心想事成，圆圆满满
 , , , , , , , , , ,7478999311,可爱巴拉隆,m,2022/07/13,18:48:18,哇！！好漂亮！！好期待！！蹲一下！！
 , , , , , , , , , ,5386290302,水漾月半暖,f,2022/07/13,20:01:31,今晚，月亮不睡我不睡，陪你赏月华
 , , , , , , , , , ,2183689574,_CiCi秦秦_守护,f,2022/07/13,22:13:22,哇真的好美，生活细碎万物成诗，今晚的月亮分你一半！
 , , , , , , , , , ,7689790895,D橙橙咩C,f,2022/07/13,19:58:25,永远热爱央视新闻
 , , , , , , , , , ,6632542335,仙女宝贝鹿丫,f,2022/07/13,21:50:36,健健康康快快乐乐平平安安
 , , , , , , , , , ,6555687316,廳聞華叔,m,2022/07/13,20:22:24,许愿！许愿！ 许愿！
 , , , , , , , , , ,1750197355,栗香派派,f,2022/07/13,18:45:11,几点出现超级月亮🌙啊！
https://m.weibo.cn/detail/4789987198110377,以影像为帆，和创作者并肩，很荣幸成为#FIRSTFRAME第一帧#单元年度推介人，见证入选2022年FIRST FRAME片单的9部作品，很开心能与这些发光的未来力量站在一起，让鲜活的影像抵达更广阔人群。#FIRST青年电影展# ,5492443184,UNIQ-王一博,m,2022/07/11,10:10:04,"""100万+""",341625,1706887, , , , , , 
 , , , , , , , , , ,1865909883,八时零五,f,2022/07/11,10:10:31,哥哥好帅啊
 , , , , , , , , , ,2794157404,王一宝2086,f,2022/07/11,10:10:43,宝贝
 , , , , , , , , , ,7464851260,纵是黑夜也满路长灯明,f,2022/07/11,10:10:49,王一博♡ 即使有一天我的周遭全部褪色，也依旧有你这颗星星浪漫干净，闪烁月在我身上@UNIQ-王一博
 , , , , , , , , , ,2522391383,YIBO·9785,f,2022/07/11,10:11:17,老公老公老公老公
 , , , , , , , , , ,5038170754,CICI-M小姐,f,2022/07/11,10:10:09,宝贝今天晚上邀请你去赏月呀，带你你去看咱俩的两情相悦
 , , , , , , , , , ,6060658738,红孩儿er先生的蓝二夫人·,f,2022/07/11,10:10:10,老公贴贴！
 , , , , , , , , , ,7623299387,会是你的铠甲,f,2022/07/11,10:10:56,超想你，一博会去现场吗
 , , , , , , , , , ,6342003294,Lynn流萤,f,2022/07/11,10:11:02,哥哥，好期待呀
 , , , , , , , , , ,2180438781,你的好物分享菌,f,2022/07/11,10:12:07,想你想你想你
 , , , , , , , , , ,7494562842,85号耶啵耶啵哒,f,2022/07/11,10:12:43,哦哦哦哦！！！
 , , , , , , , , , ,5507209535,云飞舞云飞扬,f,2022/07/11,10:10:12,期待你的电影作品
 , , , , , , , , , ,2206388695,不可能的我可能,m,2022/07/11,10:12:01,王一博想你一次，好像星星就多了一颗的样子
 , , , , , , , , , ,7303612698,一眼万年只因是你,f,2022/07/11,10:11:57,早安，宝贝
 , , , , , , , , , ,7309865193,佰佰佶,m,2022/07/11,10:12:28,好棒！一起期待
 , , , , , , , , , ,1745011954,属牛的猪豹豹,m,2022/07/11,10:12:15,王一博
 , , , , , , , , , ,5605137331,大大大大大笑脸,f,2022/07/11,10:12:27,好期待啊啊啊！
 , , , , , , , , , ,5038170754,CICI-M小姐,f,2022/07/11,10:10:18,这世界上有五种风 台风 龙卷风 北风 东风 还有王一博一如既往的玉树临风
 , , , , , , , , , ,6060658738,红孩儿er先生的蓝二夫人·,f,2022/07/11,10:10:14,想你啊，啊，啊！
 , , , , , , , , , ,5985345072,酷YiBo,f,2022/07/11,10:10:11,宝贝！
 , , , , , , , , , ,6148621116,月亮哪有王甜甜可爱,m,2022/07/11,10:10:11,宝贝
https://m.weibo.cn/detail/4791139485878389,#我的夏日ootd# 🌴 ,5653796775,赵露思的微博,f,2022/07/14,14:28:51,102936,53227,435740, , , , , , 
 , , , , , , , , , ,1627768430,霸小欣_,f,2022/07/14,14:29:19,终于发啦啦啦啦
 , , , , , , , , , ,6589838250,八个芽侓,f,2022/07/14,14:29:07,宝宝被我亲死
 , , , , , , , , , ,5108447063,什么爱不爱的烦死啦,f,2022/07/14,14:31:14,看着就好开心啊
 , , , , , , , , , ,6519175278,小脑袋-嗡嗡的,f,2022/07/14,14:32:16,玩的开心
 , , , , , , , , , ,6607315398,一醉解芊愁_,f,2022/07/14,14:40:31,图三这样的图以后可以多一点吗
 , , , , , , , , , ,7591242281,咸鱼的事业心,f,2022/07/14,14:37:08,玩得开心啊宝
 , , , , , , , , , ,7733196685,叶露芊,f,2022/07/14,14:42:37,老婆爱你
 , , , , , , , , , ,7482025418,可露丽的小迷妹,f,2022/07/14,14:34:48,露思得增高鞋
 , , , , , , , , , ,7701087494,夙念清云曦,f,2022/07/14,14:47:16,宝贝玩的开心哟
 , , , , , , , , , ,7720895227,隔壁阿雕叫巴拉养乐多不多,f,2022/07/14,14:29:10,啊啊啊啊啊动图！
 , , , , , , , , , ,7739859820,赵露思是我的首选,f,2022/07/14,14:51:55,又去哪里玩了呀
 , , , , , , , , , ,1597664744,阿星不会唱小星星,f,2022/07/14,14:29:20,啊啊啊啊啊宝贝！！！
 , , , , , , , , , ,5639150657,倾露·Rosy,f,2022/07/14,14:54:22,好爱
 , , , , , , , , , ,7694338519,一颗小露,f,2022/07/14,14:29:26,老婆！！！！
 , , , , , , , , , ,7276111002,超爱露思LS,f,2022/07/14,14:56:46,老婆老婆[奋斗]
 , , , , , , , , , ,7025651998,懒熊蛋蛋_,f,2022/07/14,14:29:25,老婆玩得开心爱你宝宝
 , , , , , , , , , ,7551925877,岱山非鵼,f,2022/07/14,14:29:32,是我的快乐露露  天天开心
 , , , , , , , , , ,7203650475,八十万丶,m,2022/07/14,14:29:25,老婆我爱你
 , , , , , , , , , ,7759526087,是星星露,f,2022/07/14,15:02:54,宝贝好开心呀
 , , , , , , , , , ,2874051670,只会啊的啊啊怪,f,2022/07/14,14:29:20,宝贝啊啊啊啊
https://m.weibo.cn/detail/4791778312456824,【国家话剧院2022年应届生招聘情况说明】中国国家话剧院于2022年7月7日至15日，在中央和国家机关所属事业单位公开招聘服务平台对2022年应届毕业生拟聘人员进行公示，现公示结束。现就有关情况说明如下↓↓（人民日报记者王瑨） ,2803301701,人民日报,m,2022/07/16,08:47:19,103626,99341,1495527, , , , , , 
https://m.weibo.cn/detail/4791473222979657,7月14，重庆，一名男子高温天气奋力拉货上坡，一路人把奶茶交给孩子后默默上前帮忙 #今年夏天能有多热##四川南充1热射病患者死亡#胜利主义章北海的微博视频 ,2281157913,胜利主义章北海,m,2022/07/15,12:35:00,18748,3410,116894, , , , , , 
 , , , , , , , , , ,7674274735,呼呼小廉濂,f,2022/07/15,12:39:35,上个月在街上看到6个大哥在修路，买了6杯奶茶给他们喝，太热
 , , , , , , , , , ,1681132297,我是贪睡的小喵喵,f,2022/07/15,13:41:39,能帮一把真的要帮。我上学时候看到一个大爷拉车上坡，我想去帮，犹豫了没去。事情过去快二十年了，我还经常愧疚。真的，除非你根本没有这个帮的念头，如果有一点点念头，那就出手吧。
 , , , , , , , , , ,7739422636,jacob小疯,m,2022/07/15,12:38:04,早上也帮了一大妈把车推上鼓山大桥，大妈走错路骑车上一半鼓山大桥，电动车坏了，顺手帮她推上去。
 , , , , , , , , , ,1849548844,漏屁屁爱_酱麻麻,f,2022/07/15,13:11:24,我一女的也经常帮人做这种事自己也不会很累 却帮了人家大忙，何乐不为呢。
 , , , , , , , , , ,2712077607,毛毛属耗子,m,2022/07/15,12:59:37,幸亏有简体中文标志等，要不又变成日本的了。
 , , , , , , , , , ,6299157232,P-ping蓱,f,2022/07/15,16:38:27,善良的人们还是哪里都有，晚上看一老大爷卖的菜都不太新鲜了，我还是买了。
 , , , , , , , , , ,6466654715,霄凌傲雪,f,2022/07/15,23:14:18,多发点这种，我爱看 我相信这个社会还是善意满满的
 , , , , , , , , , ,2029262127,流水席首席饭桶,m,2022/07/15,12:37:12,高温下的劳动者，没有10w的报酬
 , , , , , , , , , ,5831236748,东宫太子太傅,m,2022/07/15,12:36:41,但行好事不问前程，给孩子树立榜样，
 , , , , , , , , , ,7512590822,深柳亭,m,2022/07/15,12:35:59,辛苦的劳动者。。话说对于孩子来说，也是一次教育。
 , , , , , , , , , ,7717961942,哒哒哒没名字怎么办,f,2022/07/15,12:38:29,这种行为就是最好的教育，潜移默化的影响孩子。
 , , , , , , , , , ,6598732718,milo仓,m,2022/07/15,12:55:31,摆拍？有这么巧？
 , , , , , , , , , ,3219378917,婆老头,f,2022/07/15,12:39:25,以身作则！好爸爸！
 , , , , , , , , , ,1087147471,只希望我的宝贝好起来,f,2022/07/16,11:06:14,不管生活有多难 都要坚持下去儿子在医院危在旦夕，人生才刚刚开始啊，每次医院催交费时信用卡透支，两个口袋空空如也，别提这心里啥滋味了如果可以一命抵一命，天堂的门口已经站满了排队的爸妈，帮我救救我的孩子，给孩子一次重生的机会🙏我实名了公益平台放在微博了，涅槃重生，此恩永记。
 , , , , , , , , , ,3858574035,想个破名想半天丶,f,2022/07/15,12:56:28,新闻：女子在法国因一周工作40小时被谈话，法国一年休息144天，不休完还发钱。
 , , , , , , , , , ,1640811381,倩人丽行,f,2022/07/15,12:44:20,拉货的买个电动三轮会好很多吧，也不贵，一个月工资就能买一个。
 , , , , , , , , , ,3983742371,丶青梅如斯,f,2022/07/15,12:38:52,总有这么多善良的平凡人
 , , , , , , , , , ,7497825846,夏不离春不来,m,2022/07/15,12:36:33,言传身教
 , , , , , , , , , ,7270317434,深海狸喵,f,2022/07/15,12:46:53,这位家长用自己的实际行动给孩子上了一堂爱心教育课。点赞👍
 , , , , , , , , , ,1817437721,浅浅笑的小鱼,f,2022/07/15,14:15:55,帮忙的路人被拍到是因为帮忙吧，很明显打算拍的是劳动者的艰辛，没想到有人帮忙成了意外收获。有的人真是让我见识到了物种的多样性了
https://m.weibo.cn/detail/4790013893546728,【#武汉大学一例霍乱病例情况#】#武大一例霍乱病例病情已控制#7月9日晚，武昌区疾控中心接医院报告，武汉大学出现一例感染性腹泻病例，以呕吐腹泻为主，伴低热，血清学凝集试验为O139阳性。经省市区三级疾控中心复核，该病例的血清学凝集试验为O139阳性，诊断为霍乱，毒力基因阴性。患者经有效诊治，病情已得到控制，症状已消失。已组织专业机构对相关人员进行采样检测和跟踪管理，对相关场所进行临时封控管理和消毒处置，目前未发现新增病例。,2803301701,人民日报,m,2022/07/11,11:56:09,21066,31052,476840, , , , , , 
 , , , , , , , , , ,5843531187,会旋转的鸡屁股超酷的,m,2022/07/11,11:56:56,感觉特别古早的词…大概就像天花一样久远 这世界不能再扯淡了……
 , , , , , , , , , ,6901517240,阿拉斯加男主小白,f,2022/07/11,11:56:36,这个世界随时都要崩塌
 , , , , , , , , , ,1876836331,Seven__Q__,f,2022/07/11,11:56:19,我看说这病是被污染的水源和海产品 要是水源 全校的学生得病的几率大大增加啊
 , , , , , , , , , ,6465534888,从月亮身边路过,f,2022/07/11,11:56:50,真的是霍乱，要注意卫生
 , , , , , , , , , ,3866022191,高速行驶的封闭货车,f,2022/07/11,11:57:33,我的妈呀，已经诊断为霍乱吗。。。大家都注意安全
 , , , , , , , , , ,5326906166,一母0,f,2022/07/11,12:12:44,离谱🙊🙊🙊这个世界越来越魔幻，我决定过好现在的每一天，以后什么样鬼知道
 , , , , , , , , , ,5407166616,小晗养成记,f,2022/07/11,11:56:51,大家注意安全
 , , , , , , , , , ,1732231310,蔚蓝是我眼光_,m,2022/07/11,12:07:10,天啊…又是武汉，武汉太惨了…赶紧溯源，彻底消杀周边水源…
 , , , , , , , , , ,7448150311,Oneiro0,f,2022/07/11,11:56:38,卧槽注意防范
 , , , , , , , , , ,1828094771,Riseupwithardour,m,2022/07/11,11:56:53,霍乱的传染源是水源和食物吧
 , , , , , , , , , ,3296569781,风云梦远,m,2022/07/11,12:03:07,霍乱是仅有的两种甲类传染病之一（另一种是鼠疫，新冠肺炎是乙类甲管型之一）。但其实我国一直有零星霍乱病例，上一次是今年3月（广州）；在及时防控治疗下，霍乱传播很有限，且病死率极低。当地需要留意卫生条件和防范，但不必恐慌。
 , , , , , , , , , ,5987769424,Dairyuu·,f,2022/07/11,12:04:04,希望不要过上捅完上面捅下面的生活
 , , , , , , , , , ,5048381719,喜欢有钱bjyx,f,2022/07/11,11:56:56,一定要控制住啊
 , , , , , , , , , ,5654191106,L京山人儿,m,2022/07/11,11:59:21,美国的锅！他们必将搬起石头砸自己的脚、
 , , , , , , , , , ,7480379168,三分钟热度表演艺术家,f,2022/07/11,11:58:00,希望同学们都好好的
 , , , , , , , , , ,5532691072,Cat6rier,f,2022/07/11,11:56:18,蛙趣……
https://m.weibo.cn/detail/4790421836005964,#真的建议不要随便吃生腌#真的建议大家不要随便吃生腌海鲜，不要因为一时的嘴瘾给自己的身体带来伤害#带着微博去旅行##夏日解忧放映会# 夏木帆的微博视频 ,3024594685,夏木帆,f,2022/07/12,14:57:10,18340,9184,145969, , , , , , 
 , , , , , , , , , ,1822709251,高遥遥,m,2022/07/12,16:33:34,高蛋白的海鲜，暴露在高温下四五个小时，不变质才怪呢！这已经根本就不是生腌的问题了，你煮熟的东西放在35度半天一样中毒
 , , , , , , , , , ,1901763127,虎纹鲨鱼菠萝油,m,2022/07/12,16:10:56,我觉得除开生淹这种食物本身外，还有很大一个可能性是打包放太久，食物本身已经变质了。本身天气就热，还焖了三四个小时，还是生的东西，怎么想都不能吃
 , , , , , , , , , ,2247003493,刘青松的女友粉2333,f,2022/07/12,15:10:17,我在dy刷那个在泰国吃播的四国特工，他老是吃生腌我都给他捏一把汗
 , , , , , , , , , ,2208823764,Y豌豆尖儿,f,2022/07/12,17:14:39,咱就是说，这种情况不应该是第一时间叫救护车吗为啥还要等好晕过去了几次后还问她要不要叫救护车 是因为外面救护车的成本太高了以至于叫不叫救护车还需要经过当事人同意嘛？
 , , , , , , , , , ,1864224350,Allenlee06620,f,2022/07/12,15:08:22,看完之后觉得真的很庆幸，内陆的孩子一直吃海鲜都只吃煮熟的
 , , , , , , , , , ,7270391543,怨种罢了,f,2022/07/12,17:21:33,生腌只吃过黄瓜
 , , , , , , , , , ,1743669394,cole-lee,m,2022/07/12,16:17:21,这么热的街头 没有低温保鲜 而且作为旅游人士 本来就容易水土不服 在外地旅游最好还是吃熟食安全
 , , , , , , , , , ,5628018144,红鞋子小铁匠,f,2022/07/12,17:38:50,？昏迷了这丈夫都不知道叫救护车？还等了那么久去问神志不清的本人吗？活久见
 , , , , , , , , , ,5179418363,野味欣爷,f,2022/07/12,15:07:52,上次跟着广州的朋友去第一次吃，吃了两只膏蟹 第二天拉肚子晚上胃痛，第三天急性肠炎 低烧
 , , , , , , , , , ,1938796073,王亦大火卓,f,2022/07/12,17:18:06,这个老公有点心大…还问要不要叫救护车…
 , , , , , , , , , ,1773180587,大鸨SOD蜜,m,2022/07/12,17:23:16,听得我好焦急，昏过去了还在叫魂，还不找医生
 , , , , , , , , , ,2610824312,Dmang果孑_,f,2022/07/12,17:37:07,难受这么久还要等着问她本人要不要叫救护车。。。
 , , , , , , , , , ,5203147932,拉-圾-桶,f,2022/07/12,17:40:30,这男人好没担当.好不靠谱.
 , , , , , , , , , ,3265547694,筱豆哥哥,m,2022/07/12,15:09:41,生淹海鲜这种东西难道真有人喜欢吃吗我反正一点也不喜欢吃总感觉怪怪的
 , , , , , , , , , ,2117627605,陈贝壳ke,f,2022/07/12,18:06:27,从小吃生腌大，看到这种热搜真的无语死，吃生腌要的就是新鲜，还三四个小时才吃，不变质就奇了怪了，自己乱吃怪生腌？你吃什么东西放那里三四小时不保鲜没事，奶茶都要一小时内喝呢
 , , , , , , , , , ,2587436591,淡定的李老师儿,f,2022/07/12,17:26:02,老公是傻的吗，不赶紧叫救护车还在那问问问，和我对象一样傻，看着就来气
 , , , , , , , , , ,5122669416,2020一定要好起来,f,2022/07/12,19:12:49,博主吃生腌海鲜受了罪，发博告诉大家不要吃生海鲜，我理解不了评论里面冷嘲热讽说人家老公、说吃生海鲜没问题的网友，你愿意吃就吃，干嘛要讥笑博主
 , , , , , , , , , ,5045590342,某茸,f,2022/07/12,18:35:11,昏迷好几次，不叫救护车，老公的反应居然是回澳大利亚
 , , , , , , , , , ,2986596675,我所梦我所期_,m,2022/07/12,17:28:49,对不起这个tag我看成 #真的建议不要随便生吃俺
 , , , , , , , , , ,6044646836,陈闪电-,f,2022/07/12,17:48:13,重点不应该是34度的天气，她买完螃蟹还在外面逛了3、4个小时再吃吗？正常食物这个时间都馊了吧？
https://m.weibo.cn/detail/4791169286144499,2022年的7月 ,1678105910,turbosun,f,2022/07/14,16:27:15,2528,3731,95311, , , , , , 
 , , , , , , , , , ,2913862071,你那么美-俪,f,2022/07/14,16:27:49,哇 小花妹妹好厉害
 , , , , , , , , , ,3853912604,刘亦菲的约克夏,f,2022/07/14,16:27:44,妹妹太厉害了吧 一字马！
 , , , , , , , , , ,2002772833,不要枸杞·,f,2022/07/14,16:27:47,你这一家四口终于出来了[苦澀][苦澀][苦澀]
 , , , , , , , , , ,2684147650,花花tank,f,2022/07/14,16:37:00,好幸福的一家四口看了好多年啦！我送孙俪粉丝一台iPad[奋斗]见者有份[奋斗]我微博参加就可以啦[奋斗]小花妹妹太厉害啦[奋斗]
 , , , , , , , , , ,5409366471,小刘同学aili,f,2022/07/14,16:35:37,1+1=4一起看海的又一年💙
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:31:06,什么时候拍个剧（超小声）
 , , , , , , , , , ,6006041189,23俪烊烊,f,2022/07/14,16:28:45,妹妹的一字马好酷！！
 , , , , , , , , , ,3828637523,芈俪米粒,f,2022/07/14,16:28:37,你终于营业了，你知道吗？昨天下午我被人骂了，她们说我往楼下滴水，把阳台上晾的衣服都打湿了，只有我知道那不是水，是我趴在阳台上想你流的眼泪👊😭😭
 , , , , , , , , , ,3095791693,吾俪最美1986,f,2022/07/14,16:28:22,一家人就要整整齐齐的@turbosun
 , , , , , , , , , ,6282887996,真li真,f,2022/07/14,16:30:14,姨今年60了，在大润发杀了30多年鱼，我的心本来已经像刀一样冰冷了，但见到你却还是不由自主脸红
 , , , , , , , , , ,2683126007,寄上羽眠,f,2022/07/14,16:33:28,好久不见的一家四口小花妹妹好厉害
 , , , , , , , , , ,6282887996,真li真,f,2022/07/14,16:32:26,姐 自动回复 求求了
 , , , , , , , , , ,5761110872,Janeve_ch,f,2022/07/14,16:31:06,小花妹妹一骑绝尘哈哈哈哈哈哈哈
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:28:52,一家四口在厦门嘛 祝玩的开心
 , , , , , , , , , ,2855983117,一只涛米俪,f,2022/07/14,16:28:02,好开心啊！！
 , , , , , , , , , ,5473630590,车粒子cherry,f,2022/07/14,16:33:05,姐姐头发长了
 , , , , , , , , , ,5449615755,Jane的福气在后头,f,2022/07/14,16:41:51,时间真快呀 从前哥哥妹妹还那么小 现在都长大了@turbosun
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:29:39,妹妹一字马好厉害
 , , , , , , , , , ,5473630590,车粒子cherry,f,2022/07/14,16:35:18,科学家认为直径十公里的陨石便能毁灭上古时期的恐龙，其冲击波能掀翻周围数十公里的地表，掀起数十亿吨物质尘埃，巨量的尘埃将掩埋一切，全球都将陷入寒冷时期。但是有一样东西就连陨石也无法掀翻，连物质尘埃也无法掩埋，在寒冷时期依旧散发灼热。那就是我对姐姐的真心❤️@turbosun 
 , , , , , , , , , ,5449615755,Jane的福气在后头,f,2022/07/14,16:28:27,头发是长长了嘛 看到有一小揪@turbosun
https://m.weibo.cn/detail/4791208399081059,在下凌不疑，又见面了。#星汉灿烂# #暑期嘉年华#  吴磊LEO的微博视频 ,2142058927,吴磊LEO,m,2022/07/14,19:02:41,85747,323389,442482, , , , , , 
 , , , , , , , , , ,6316188453,可乐和hunny_,m,2022/07/14,19:12:38,停四更三 此举 甚蠢！
 , , , , , , , , , ,7186554415,严·炎·盐·言,f,2022/07/14,19:35:48,是真的很卡 你们在古代直播吗
 , , , , , , , , , ,7313040142,·顾磊淮甜·,m,2022/07/14,19:02:56,宝贝(づ￣ ³￣)づ！！！
 , , , , , , , , , ,6554567538,夜色微凉1226,f,2022/07/14,19:03:26,磊磊
 , , , , , , , , , ,5850662560,三石迷磊迷爱吴磊欧巴,f,2022/07/14,19:15:10,磊磊开流量吧
 , , , , , , , , , ,7388906858,2079Q,f,2022/07/14,19:08:43,卡
 , , , , , , , , , ,1951031735,张晓谦ZHaNG,m,2022/07/14,19:16:21,三石哥哥我喜欢你！
 , , , , , , , , , ,6322536772,Jaclyn11,f,2022/07/14,19:02:49,lǐngbūyi我来了我来了我来了！！！
 , , , , , , , , , ,5667775930,Leo-小小小小Q-,f,2022/07/14,19:22:20,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
 , , , , , , , , , ,3891310050,Sixology-GENESIS,f,2022/07/14,19:15:55,用流量
 , , , , , , , , , ,5593417133,时光浅巷_LEO,f,2022/07/14,19:29:30,磊好帅啦
 , , , , , , , , , ,3319818713,你喜欢的样子我都有L,f,2022/07/14,19:04:29,以前喊弟弟 现在喊老公
 , , , , , , , , , ,6784496006,吴颜悦心·蓝莓,f,2022/07/14,19:25:16,口型对不上
 , , , , , , , , , ,1938179207,Nicole阿诗勒隼心,f,2022/07/14,19:21:17,磊磊多拍古装剧，超帅
 , , , , , , , , , ,5255011780,Jtvsfhl,f,2022/07/14,19:51:25,漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉
 , , , , , , , , , ,7314964845,是陈先生的雕Mei-vk,f,2022/07/14,19:41:20,这个好好看
 , , , , , , , , , ,7441679930,直爽的呆萌,f,2022/07/14,19:15:53,人呢
 , , , , , , , , , ,2362355724,细雨绵绵108,f,2022/07/14,19:02:56,来了宝贝
 , , , , , , , , , ,7282533278,蝴蝶遗骨,f,2022/07/14,19:02:50,啊啊啊老公你终于来了
 , , , , , , , , , ,5830701476,stupid_byebye,f,2022/07/14,19:30:12,好胜心
https://m.weibo.cn/detail/4791367208009791,山猫科普 事发江西南昌县，视频由南昌县发布视频号发布，我录屏而来。护士患热射病正在抢救。视频中，南昌县人民医院护士谢春华，穿着防护服在38℃的天气下重度中暑，就是热射病。视频中，她躺在抢救室的病床上，四肢不停地抽搐。这是癫痫发作症状，说明她的脑部已经受到了热损伤。我们要知道热射病病人，即使能够抢救回来，病人的脑损伤也是不可逆的。赞美护士辛苦有用吗？如果讲科学，本来可以不用这么辛苦啊！无谓牺牲有用吗？那是一条鲜活的人命啊！脑损伤不可逆！她这么年轻，她以后的生活怎么办？为什么不让他们脱了那些，在户外工作时，对防护新冠病毒毫无意义的白衣服或蓝衣服呢？还需要多少人因热射病逝去，这毫无防护意义的着装政策才会有所改变啊？（为什么在夏天，太阳下高温户外，穿着防护服没有意义，请详细见本人同名公中号文章！）真的抱歉，我连续四天就这个问题刷屏。因为担忧户外疫情防控人员会因不正确的着装而患热射病，他们会死的！这几天我真的因此睡不着啊！如果有关方面不能就此事做个改变，就算我永远闭嘴了，号也夹了，也死不瞑目啊。 白衣山猫的微博视频,2423757750,白衣山猫,m,2022/07/15,05:33:43,37402,4853,133248, , , , , , 
 , , , , , , , , , ,2359866327,波斯猫80,m,2022/07/15,08:37:16,向山猫提一个建议，能否不公开受伤护士的真实姓名？可以使用代称或者化名啊
 , , , , , , , , , ,3054114113,焱之翱者Listening,m,2022/07/15,09:02:03,天天宣传医护人员在太阳下测核酸，躺在地上休息啥的，还以为多光荣的事，那其实是后勤保障部门的无能和失职，反倒是不以为耻反以为荣。
 , , , , , , , , , ,6328237088,终于知道怎么改名,f,2022/07/15,06:41:06,我们这里都是在有空调的小屋子采核酸的，早在很多个月前就准备好了，所以不理解，怎么还会有让采核酸的人员在没有空调的地方工作，人性都没有了。
 , , , , , , , , , ,1927344961,苦逼的Dr,m,2022/07/15,05:55:35,这个还通过官方号发出来了，我们这采核酸中暑了一律不允许发
 , , , , , , , , , ,1821604757,烟花易冷很冷非常冷,m,2022/07/15,05:43:53,昨天开车听中央台的新闻，好像已经引起重视了，希望以后杜绝这种不科学的事情发生，多听听专业人员的意见。
 , , , , , , , , , ,7122877124,绵绵不爱吃鱼,f,2022/07/15,06:32:43,我们医护真的很苦，大热天的几乎人人不同程度中暑，之前一位同事也是晕倒抽搐，我是因中暑透不过气，一直遗留心慌心跳快的症状，每次去做核酸就就像上战场一样，说不定就得倒下了，下次防护服真不想穿了
